male_ids,obs_date,month,year,unit,obs_start,obs_end,mom.id,dispersal.date,dispersed,dod,age.died,age,ysib,no.of.peers.1,mom.presence,older_peers,younger_peers,mrank_prop,unit.size.cont
DUK,10/28/19,10,2019,D,3/28/16,3/30/20,DAI,NA,0,NA,NA,3.58,0,4,Present,2,2,0.25,5
DUK,11/28/19,11,2019,D,3/28/16,3/30/20,DAI,NA,0,NA,NA,3.67,0,4,Present,2,2,0.25,5
DUK,12/28/19,12,2019,D,3/28/16,3/30/20,DAI,NA,0,NA,NA,3.75,0,4,Present,2,2,0.25,5
DUK,1/28/20,1,2020,D,3/28/16,3/30/20,DAI,NA,0,NA,NA,3.84,0,4,Present,2,2,0.25,5
DUK,2/28/20,2,2020,D,3/28/16,3/30/20,DAI,NA,0,NA,NA,3.92,0,4,Present,2,2,0.25,5
DUK,3/28/20,3,2020,D,3/28/16,3/30/20,DAI,NA,0,NA,NA,4,0,4,Present,2,2,0,5
DUS,2/26/16,2,2016,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,0,-1,0,Present,0,0,0.833333333,7
DUS,3/26/16,3,2016,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,0.08,-1,2,Present,0,2,0.833333333,7
DUS,4/26/16,4,2016,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,0.16,-1,3,Present,0,3,0.833333333,7
DUS,5/26/16,5,2016,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,0.25,-1,3,Present,0,3,0.833333333,7
DUS,6/26/16,6,2016,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,0.33,-1,4,Present,0,4,0.833333333,7
DUS,7/26/16,7,2016,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,0.41,-1,4,Present,0,4,0.833333333,7
DUS,8/26/16,8,2016,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,0.5,-1,4,Present,0,4,0.833333333,7
DUS,9/26/16,9,2016,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,0.58,-1,4,Present,0,4,0.833333333,7
DUS,10/26/16,10,2016,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,0.67,-1,4,Present,0,4,0.833333333,7
DUS,11/26/16,11,2016,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,0.75,-1,4,Present,0,4,0.833333333,7
DUS,12/26/16,12,2016,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,0.83,-1,4,Present,0,4,0.833333333,7
DUS,1/26/17,1,2017,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,0.92,-1,4,Present,0,4,0.833333333,7
DUS,2/26/17,2,2017,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,1,-1,4,Present,0,4,0.833333333,7
DUS,3/26/17,3,2017,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,1.08,-1,4,Present,0,4,0.833333333,7
DUS,4/26/17,4,2017,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,1.16,-1,4,Present,0,4,0.833333333,7
DUS,5/26/17,5,2017,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,1.25,-1,4,Present,0,4,0.833333333,7
DUS,6/26/17,6,2017,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,1.33,-1,4,Present,0,4,0.833333333,7
DUS,7/26/17,7,2017,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,1.41,-1,4,Present,0,4,0.833333333,7
DUS,8/26/17,8,2017,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,1.5,-1,4,Present,0,4,0.833333333,7
DUS,9/26/17,9,2017,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,1.58,-1,4,Present,0,4,0.833333333,7
DUS,10/26/17,10,2017,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,1.66,-1,4,Present,0,4,0.833333333,7
DUS,11/26/17,11,2017,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,1.75,-1,4,Present,0,4,0.833333333,7
DUS,12/26/17,12,2017,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,1.83,-1,4,Present,0,4,0.833333333,7
DUS,1/26/18,1,2018,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,1.92,-1,4,Present,0,4,0.833333333,7
DUS,2/26/18,2,2018,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,2,-1,4,Present,0,4,0.857142857,8
DUS,3/26/18,3,2018,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,2.08,-1,4,Present,0,4,0.857142857,8
DUS,4/26/18,4,2018,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,2.16,-1,4,Present,0,4,0.857142857,8
DUS,5/26/18,5,2018,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,2.25,-1,4,Present,0,4,0.857142857,8
DUS,6/26/18,6,2018,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,2.33,-1,4,Present,0,4,0.857142857,8
DUS,7/26/18,7,2018,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,2.41,-1,4,Present,0,4,0.857142857,8
DUS,8/26/18,8,2018,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,2.5,-1,4,Present,0,4,0.875,9
DUS,9/26/18,9,2018,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,2.58,0,4,Present,0,4,0.75,5
DUS,10/26/18,10,2018,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,2.66,0,4,Present,0,4,0.75,5
DUS,11/26/18,11,2018,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,2.75,0,4,Present,0,4,0.75,5
DUS,12/26/18,12,2018,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,2.83,0,4,Present,0,4,0.75,5
DUS,1/26/19,1,2019,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,2.92,0,4,Present,0,4,0.75,5
DUS,2/26/19,2,2019,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,3,0,4,Present,0,4,0.75,5
DUS,3/26/19,3,2019,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,3.08,0,4,Present,0,4,0.75,5
DUS,4/26/19,4,2019,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,3.16,0,4,Present,0,4,0.75,5
DUS,5/26/19,5,2019,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,3.24,0,4,Present,0,4,0.75,5
DUS,6/26/19,6,2019,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,3.33,0,4,Present,0,4,0.75,5
DUS,7/26/19,7,2019,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,3.41,0,4,Present,0,4,0.75,5
DUS,8/26/19,8,2019,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,3.5,0,4,Present,0,4,0.75,5
DUS,9/26/19,9,2019,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,3.58,0,4,Present,0,4,0.75,5
DUS,10/26/19,10,2019,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,3.66,0,4,Present,0,4,0.75,5
DUS,11/26/19,11,2019,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,3.75,0,4,Present,0,4,0.75,5
DUS,12/26/19,12,2019,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,3.83,0,4,Present,0,4,0.75,5
DUS,1/26/20,1,2020,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,3.92,0,4,Present,0,4,0.75,5
DUS,2/26/20,2,2020,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,4,0,4,Present,0,4,0.75,5
DUS,3/26/20,3,2020,D,2/26/16,3/30/20,DOL,NA,0,NA,NA,4.08,0,4,Present,0,4,0.75,5
ELI,6/7/07,6,2007,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,0,-1,0,Present,0,0,NA,NA
ELI,7/7/07,7,2007,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,0.08,-1,1,Present,0,1,NA,NA
ELI,8/7/07,8,2007,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,0.17,-1,1,Present,0,1,NA,NA
ELI,9/7/07,9,2007,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,0.25,-1,1,Present,0,1,NA,NA
ELI,10/7/07,10,2007,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,0.33,-1,1,Present,0,1,NA,NA
ELI,11/7/07,11,2007,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,0.42,-1,1,Present,0,1,NA,NA
ELI,12/7/07,12,2007,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,0.5,-1,1,Present,0,1,NA,NA
ELI,1/7/08,1,2008,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,0.59,-1,1,Present,0,1,NA,NA
ELI,2/7/08,2,2008,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,0.67,-1,1,Present,0,1,NA,NA
ELI,3/7/08,3,2008,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,0.75,-1,2,Present,0,2,NA,NA
ELI,4/7/08,4,2008,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,0.84,-1,2,Present,0,2,NA,NA
ELI,5/7/08,5,2008,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,0.92,-1,2,Present,0,2,NA,NA
ELI,6/7/08,6,2008,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,1,-1,2,Present,0,2,0,3
ELI,7/7/08,7,2008,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,1.08,-1,2,Present,0,2,0,3
ELI,8/7/08,8,2008,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,1.17,-1,2,Present,0,2,0,3
ELI,9/7/08,9,2008,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,1.25,-1,2,Present,0,2,0,3
ELI,10/7/08,10,2008,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,1.34,-1,2,Present,0,2,0,6
ELI,11/7/08,11,2008,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,1.42,-1,2,Present,0,2,0.2,6
ELI,12/7/08,12,2008,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,1.5,-1,2,Present,0,2,0,6
ELI,1/7/09,1,2009,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,1.59,-1,2,Present,0,2,0,6
ELI,2/7/09,2,2009,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,1.67,-1,2,Present,0,2,0,6
ELI,3/7/09,3,2009,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,1.75,-1,2,Present,0,2,0,6
ELI,4/7/09,4,2009,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,1.83,-1,2,Present,0,2,0,6
ELI,5/7/09,5,2009,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,1.92,-1,2,Present,0,2,0.2,6
ELI,6/7/09,6,2009,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,2,-1,2,Present,0,2,0.2,6
ELI,7/7/09,7,2009,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,2.08,-1,2,Present,0,2,0.2,6
ELI,8/7/09,8,2009,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,2.17,-1,2,Present,0,2,0.2,6
ELI,9/7/09,9,2009,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,2.25,-1,2,Present,0,2,0.2,6
ELI,10/7/09,10,2009,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,2.34,-1,2,Present,0,2,0.166666667,7
ELI,11/7/09,11,2009,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,2.42,-1,2,Present,0,2,0,7
ELI,12/7/09,12,2009,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,2.5,1,2,Present,0,2,0,7
ELI,1/7/10,1,2010,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,2.59,1,2,Present,0,2,0,7
ELI,2/7/10,2,2010,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,2.67,1,2,Present,0,2,0,7
ELI,3/7/10,3,2010,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,2.75,1,2,Present,0,2,0,7
ELI,4/7/10,4,2010,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,2.83,1,2,Present,0,2,0,7
ELI,5/7/10,5,2010,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,2.92,1,2,Present,0,2,0,7
ELI,6/7/10,6,2010,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,3,1,2,Present,0,2,0,7
ELI,7/7/10,7,2010,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,3.08,1,2,Present,0,2,0,6
ELI,8/7/10,8,2010,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,3.17,1,2,Present,0,2,0,6
ELI,9/7/10,9,2010,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,3.25,1,2,Present,0,2,0.166666667,7
ELI,10/7/10,10,2010,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,3.33,1,2,Present,0,2,0.142857143,8
ELI,11/7/10,11,2010,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,3.42,1,2,Present,0,2,0.142857143,8
ELI,12/7/10,12,2010,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,3.5,1,2,Present,0,2,0.142857143,8
ELI,1/7/11,1,2011,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,3.59,1,2,Present,0,2,0.142857143,8
ELI,2/7/11,2,2011,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,3.67,1,2,Present,0,2,0.142857143,8
ELI,3/7/11,3,2011,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,3.75,1,2,Present,0,2,0.142857143,8
ELI,4/7/11,4,2011,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,3.83,1,2,Present,0,2,0.142857143,8
ELI,5/7/11,5,2011,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,3.92,1,2,Present,0,2,0.142857143,8
ELI,6/7/11,6,2011,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,4,1,2,Present,0,2,0.125,9
ELI,7/7/11,7,2011,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,4.08,1,2,Present,0,2,0.125,9
ELI,8/7/11,8,2011,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,4.17,1,2,Present,0,2,0.125,9
ELI,9/7/11,9,2011,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,4.25,1,2,Present,0,2,0.222222222,10
ELI,10/7/11,10,2011,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,4.33,1,2,Present,0,2,0.222222222,10
ELI,11/7/11,11,2011,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,4.42,1,2,Present,0,2,0.222222222,10
ELI,12/7/11,12,2011,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,4.5,1,2,Present,0,2,0.222222222,10
ELI,1/7/12,1,2012,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,4.59,1,2,Present,0,2,0.2,11
ELI,2/7/12,2,2012,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,4.67,1,2,Present,0,2,0.1,11
ELI,3/7/12,3,2012,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,4.75,1,2,Present,0,2,0.1,11
ELI,4/7/12,4,2012,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,4.84,1,2,Present,0,2,0.222222222,10
ELI,5/7/12,5,2012,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,4.92,1,2,Present,0,2,0.222222222,10
ELI,6/7/12,6,2012,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,5,1,2,Present,0,2,0.222222222,10
ELI,7/7/12,7,2012,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,5.08,1,2,Present,0,2,0.222222222,10
ELI,8/7/12,8,2012,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,5.17,1,2,Present,0,2,0.111111111,10
ELI,9/7/12,9,2012,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,5.25,1,2,Present,0,2,0.111111111,10
ELI,10/7/12,10,2012,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,5.34,1,2,Present,0,2,0.111111111,10
ELI,11/7/12,11,2012,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,5.42,1,2,Present,0,2,0.111111111,10
ELI,12/7/12,12,2012,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,5.5,1,2,Present,0,2,0.111111111,10
ELI,1/7/13,1,2013,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,5.59,1,2,Present,0,2,0.111111111,10
ELI,2/7/13,2,2013,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,5.67,1,2,Present,0,2,0.111111111,10
ELI,3/7/13,3,2013,T,6/7/07,4/5/13,TRU,4/5/13,0,NA,NA,5.75,1,2,Present,0,2,0.111111111,10
ELI,4/5/13,3,2013,T,6/7/07,4/5/13,TRU,4/5/13,1,NA,NA,5.83,1,2,Present,0,2,0.111111111,10
ERI,1/15/10,1,2010,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,0,-1,1,Present,1,0,0,7
ERI,2/15/10,2,2010,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,0.08,-1,1,Present,1,0,0,7
ERI,3/15/10,3,2010,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,0.16,-1,2,Present,1,1,0,7
ERI,4/15/10,4,2010,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,0.25,-1,2,Present,1,1,0,7
ERI,5/15/10,5,2010,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,0.33,-1,2,Present,1,1,0,7
ERI,6/15/10,6,2010,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,0.41,-1,2,Present,1,1,0,7
ERI,7/15/10,7,2010,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,0.5,-1,3,Present,1,2,0,7
ERI,8/15/10,8,2010,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,0.58,-1,3,Present,1,2,0,7
ERI,9/15/10,9,2010,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,0.67,-1,4,Present,1,3,0,7
ERI,10/15/10,10,2010,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,0.75,-1,4,Present,1,3,0,7
ERI,11/15/10,11,2010,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,0.83,-1,4,Present,1,3,0,7
ERI,12/15/10,12,2010,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,0.91,-1,4,Present,1,3,0,7
ERI,1/15/11,1,2011,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,1,-1,4,Present,1,3,0,7
ERI,2/15/11,2,2011,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,1.08,-1,4,Present,1,3,0,7
ERI,3/15/11,3,2011,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,1.16,-1,4,Present,1,3,0.166666667,7
ERI,4/15/11,4,2011,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,1.25,-1,4,Present,1,3,0.166666667,7
ERI,5/15/11,5,2011,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,1.33,-1,4,Present,1,3,0,7
ERI,6/15/11,6,2011,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,1.41,-1,4,Present,1,3,0,8
ERI,7/15/11,7,2011,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,1.49,-1,4,Present,1,3,0,8
ERI,8/15/11,8,2011,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,1.58,-1,4,Present,1,3,0,8
ERI,9/15/11,9,2011,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,1.66,-1,4,Present,1,3,0,8
ERI,10/15/11,10,2011,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,1.75,-1,4,Present,1,3,0,8
ERI,11/15/11,11,2011,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,1.83,-1,4,Present,1,3,0,8
ERI,12/15/11,12,2011,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,1.91,-1,4,Present,1,3,0,8
ERI,1/15/12,1,2012,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,2,-1,4,Present,1,3,0,8
ERI,2/15/12,2,2012,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,2.08,-1,4,Present,1,3,0,8
ERI,3/15/12,3,2012,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,2.16,-1,4,Present,1,3,0,8
ERI,4/15/12,4,2012,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,2.25,-1,4,Present,1,3,0,8
ERI,5/15/12,5,2012,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,2.33,-1,4,Present,1,3,0,8
ERI,6/15/12,6,2012,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,2.41,-1,4,Present,1,3,0,4
ERI,7/15/12,7,2012,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,2.5,-1,4,Present,1,3,0,4
ERI,8/15/12,8,2012,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,2.58,0,4,Present,1,3,0,4
ERI,9/15/12,9,2012,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,2.67,0,4,Present,1,3,0,4
ERI,10/15/12,10,2012,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,2.75,0,4,Present,1,3,0,4
ERI,11/15/12,11,2012,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,2.83,0,4,Present,1,3,0,4
ERI,12/15/12,12,2012,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,2.92,0,4,Present,1,3,0,4
ERI,1/15/13,1,2013,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,3,0,3,Present,0,3,0,4
ERI,2/15/13,2,2013,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,3.09,0,3,Present,0,3,0,4
ERI,3/15/13,3,2013,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,3.16,0,3,Present,0,3,0,4
ERI,4/15/13,4,2013,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,3.25,0,3,Present,0,3,0,4
ERI,5/15/13,5,2013,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,3.33,0,3,Present,0,3,0,4
ERI,6/15/13,6,2013,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,3.41,0,3,Present,0,3,0,4
ERI,7/15/13,7,2013,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,3.5,0,3,Present,0,3,0,4
ERI,8/15/13,8,2013,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,3.58,0,3,Present,0,3,0,4
ERI,9/15/13,9,2013,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,3.67,0,3,Present,0,3,0,4
ERI,10/15/13,10,2013,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,3.75,0,3,Present,0,3,0,4
ERI,11/15/13,11,2013,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,3.83,0,3,Present,0,3,0,4
ERI,12/15/13,12,2013,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,3.92,0,3,Present,0,3,0,4
ERI,1/15/14,1,2014,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,4,0,3,Present,0,3,0,4
ERI,2/15/14,2,2014,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,4.08,0,3,Present,0,3,0,4
ERI,3/15/14,3,2014,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,4.16,0,3,Dead,0,3,NA,NA
ERI,4/15/14,4,2014,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,4.25,0,3,Dead,0,3,NA,NA
ERI,5/15/14,5,2014,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,4.33,0,3,Dead,0,3,NA,NA
ERI,6/15/14,6,2014,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,4.41,0,3,Dead,0,3,NA,NA
ERI,7/15/14,7,2014,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,4.5,0,3,Dead,0,3,NA,NA
ERI,8/15/14,8,2014,C1,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,4.58,0,3,Dead,0,3,NA,NA
ERI,9/15/14,9,2014,C5,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,4.67,0,3,Dead,0,3,0,5
ERI,10/15/14,10,2014,C5,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,4.75,0,3,Dead,0,3,0,5
ERI,11/15/14,11,2014,C5,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,4.83,0,3,Dead,0,3,0,5
ERI,12/15/14,12,2014,C5,1/15/10,12/28/14,CEE,12/28/14,0,NA,NA,4.91,0,3,Dead,0,3,0,5
ERI,12/28/14,12,2014,C5,1/15/10,12/28/14,CEE,12/28/14,1,NA,NA,4.95,0,3,Dead,0,3,0,5
FLY,12/13/11,12,2011,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,0,-1,1,Present,1,0,1,4
FLY,1/13/12,1,2012,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,0.08,-1,1,Present,1,0,1,4
FLY,2/13/12,2,2012,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,0.17,-1,1,Present,1,0,1,4
FLY,3/13/12,3,2012,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,0.25,-1,2,Present,1,1,1,4
FLY,4/13/12,4,2012,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,0.33,-1,2,Present,1,1,1,4
FLY,5/13/12,5,2012,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,0.42,-1,2,Present,1,1,1,4
FLY,6/13/12,6,2012,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,0.5,-1,2,Present,1,1,1,4
FLY,7/13/12,7,2012,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,0.58,-1,2,Present,1,1,1,4
FLY,8/13/12,8,2012,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,0.67,-1,2,Present,1,1,1,4
FLY,9/13/12,9,2012,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,0.75,-1,2,Present,1,1,1,4
FLY,10/13/12,10,2012,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,0.84,-1,2,Present,1,1,1,4
FLY,11/13/12,11,2012,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,0.92,-1,2,Present,1,1,1,4
FLY,12/13/12,12,2012,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,1,-1,2,Present,1,1,1,4
FLY,1/13/13,1,2013,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,1.09,-1,2,Present,1,1,1,4
FLY,2/13/13,2,2013,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,1.17,-1,2,Present,1,1,1,4
FLY,3/13/13,3,2013,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,1.25,-1,2,Present,1,1,1,4
FLY,4/13/13,4,2013,N,12/13/11,1/30/19,NAR,1/30/19,0,NA,NA,1.33,-1,2,Present,1,1,1,4
